template_path,template_x,template_y,template_w,template_h,query_path,query_x,query_y,query_w,query_h
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00271.jpg,596,240,58,123,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00371.jpg,612,277,55,123
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00281.jpg,607,240,58,123,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00381.jpg,617,273,55,123
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00291.jpg,607,246,59,123,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00391.jpg,624,270,55,123
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00301.jpg,606,254,59,123,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00401.jpg,635,269,54,122
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00311.jpg,606,261,59,123,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00411.jpg,646,269,54,120
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00321.jpg,607,268,59,123,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00421.jpg,643,267,55,120
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00331.jpg,607,275,59,123,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00431.jpg,641,267,55,120
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00341.jpg,607,278,58,123,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00441.jpg,638,267,55,120
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00351.jpg,606,279,56,123,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00451.jpg,634,268,55,120
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00361.jpg,607,280,55,123,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00461.jpg,631,268,55,120
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00371.jpg,612,277,55,123,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00471.jpg,635,269,55,119
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00381.jpg,617,273,55,123,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00481.jpg,640,269,55,119
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00391.jpg,624,270,55,123,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00491.jpg,640,269,56,119
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00401.jpg,635,269,54,122,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00501.jpg,635,269,56,119
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00411.jpg,646,269,54,120,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00511.jpg,633,271,56,119
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00421.jpg,643,267,55,120,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00521.jpg,648,276,56,119
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00431.jpg,641,267,55,120,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00531.jpg,665,282,56,119
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00441.jpg,638,267,55,120,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00541.jpg,683,280,56,119
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00451.jpg,634,268,55,120,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00551.jpg,689,276,55,119
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00461.jpg,631,268,55,120,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00561.jpg,693,269,55,119
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00471.jpg,635,269,55,119,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00571.jpg,694,265,55,119
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00481.jpg,640,269,55,119,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00581.jpg,688,267,55,119
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00491.jpg,640,269,56,119,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone2/img/00591.jpg,683,269,55,119
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00001.jpg,593,298,94,106,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00101.jpg,669,298,76,81
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00011.jpg,600,289,94,106,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00111.jpg,649,303,75,79
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00021.jpg,608,281,94,106,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00121.jpg,624,310,75,78
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00031.jpg,616,272,94,106,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00131.jpg,597,317,75,79
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00041.jpg,633,277,94,101,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00141.jpg,575,320,71,77
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00051.jpg,651,283,95,95,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00151.jpg,553,323,67,74
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00061.jpg,666,289,95,90,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00161.jpg,545,322,66,75
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00071.jpg,678,294,94,85,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00171.jpg,540,321,67,75
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00081.jpg,682,295,89,84,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00181.jpg,534,319,69,74
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00091.jpg,682,295,79,83,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00191.jpg,527,317,71,74
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00101.jpg,669,298,76,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00201.jpg,527,314,62,74
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00111.jpg,649,303,75,79,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00211.jpg,530,314,58,74
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00121.jpg,624,310,75,78,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00221.jpg,540,318,65,75
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00131.jpg,597,317,75,79,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00231.jpg,550,317,67,75
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00141.jpg,575,320,71,77,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00241.jpg,557,315,67,75
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00151.jpg,553,323,67,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00251.jpg,556,314,67,75
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00161.jpg,545,322,66,75,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00261.jpg,555,314,67,75
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00171.jpg,540,321,67,75,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00271.jpg,560,315,67,75
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00181.jpg,534,319,69,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00281.jpg,565,319,65,74
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00191.jpg,527,317,71,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00291.jpg,571,325,61,74
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00201.jpg,527,314,62,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00301.jpg,569,329,60,74
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00211.jpg,530,314,58,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00311.jpg,556,331,64,75
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00221.jpg,540,318,65,75,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00321.jpg,550,321,64,75
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00231.jpg,550,317,67,75,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00331.jpg,547,318,64,75
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00241.jpg,557,315,67,75,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00341.jpg,546,321,64,75
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00251.jpg,556,314,67,75,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00351.jpg,534,323,71,75
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00261.jpg,555,314,67,75,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00361.jpg,517,326,83,74
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00271.jpg,560,315,67,75,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00371.jpg,495,324,83,74
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00281.jpg,565,319,65,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00381.jpg,482,326,78,74
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00291.jpg,571,325,61,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00391.jpg,476,332,68,74
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00301.jpg,569,329,60,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00401.jpg,485,334,79,74
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00311.jpg,556,331,64,75,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00411.jpg,502,336,91,74
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00321.jpg,550,321,64,75,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00421.jpg,552,338,91,74
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00331.jpg,547,318,64,75,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00431.jpg,606,339,91,77
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00341.jpg,546,321,64,75,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00441.jpg,655,343,93,82
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00351.jpg,534,323,71,75,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00451.jpg,693,353,99,86
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00361.jpg,517,326,83,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00461.jpg,709,356,99,87
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00371.jpg,495,324,83,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00471.jpg,699,350,86,86
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00381.jpg,482,326,78,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00481.jpg,677,340,76,88
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00391.jpg,476,332,68,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00491.jpg,635,326,75,93
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00401.jpg,485,334,79,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00501.jpg,603,325,81,95
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00411.jpg,502,336,91,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00511.jpg,577,334,90,95
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00421.jpg,552,338,91,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00521.jpg,585,332,100,94
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00431.jpg,606,339,91,77,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00531.jpg,597,329,109,94
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00441.jpg,655,343,93,82,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00541.jpg,626,327,110,94
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00451.jpg,693,353,99,86,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00551.jpg,656,329,110,94
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00461.jpg,709,356,99,87,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00561.jpg,687,336,110,94
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00471.jpg,699,350,86,86,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00571.jpg,709,343,117,97
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00481.jpg,677,340,76,88,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00581.jpg,728,348,125,102
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00491.jpg,635,326,75,93,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Drone3/img/00591.jpg,740,348,119,105
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00001.jpg,369,286,222,182,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00101.jpg,901,303,133,133
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00011.jpg,553,300,162,156,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00111.jpg,778,300,180,152
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00021.jpg,681,301,140,149,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00121.jpg,578,297,204,154
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00031.jpg,788,308,113,137,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00131.jpg,378,298,223,156
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00041.jpg,864,309,107,128,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00141.jpg,197,293,215,162
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00051.jpg,936,312,120,118,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00151.jpg,104,289,167,176
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00061.jpg,1016,309,153,117,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00161.jpg,141,278,189,192
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00071.jpg,1099,307,116,127,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00171.jpg,272,272,227,204
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00081.jpg,1040,303,144,135,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00181.jpg,441,285,179,183
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00091.jpg,907,298,184,134,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00191.jpg,570,290,151,172
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00101.jpg,901,303,133,133,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00201.jpg,678,297,159,162
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00111.jpg,778,300,180,152,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00211.jpg,784,304,123,144
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00121.jpg,578,297,204,154,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00221.jpg,850,306,115,133
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00131.jpg,378,298,223,156,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00231.jpg,904,313,115,120
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00141.jpg,197,293,215,162,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00241.jpg,960,311,130,118
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00151.jpg,104,289,167,176,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00251.jpg,1059,302,153,120
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00161.jpg,141,278,189,192,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00261.jpg,1134,301,122,124
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00171.jpg,272,272,227,204,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00271.jpg,1180,300,81,134
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00181.jpg,441,285,179,183,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00281.jpg,1174,297,96,139
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00191.jpg,570,290,151,172,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00291.jpg,1149,299,111,138
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00201.jpg,678,297,159,162,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00301.jpg,1066,302,159,138
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00211.jpg,784,304,123,144,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00311.jpg,962,306,159,138
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00221.jpg,850,306,115,133,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00321.jpg,823,302,173,148
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00231.jpg,904,313,115,120,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00331.jpg,677,294,191,159
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00241.jpg,960,311,130,118,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00341.jpg,537,296,194,158
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00251.jpg,1059,302,153,120,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00351.jpg,413,295,210,158
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00261.jpg,1134,301,122,124,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00361.jpg,365,294,208,159
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00271.jpg,1180,300,81,134,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00371.jpg,360,293,203,159
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00281.jpg,1174,297,96,139,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00381.jpg,357,289,200,158
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00291.jpg,1149,299,111,138,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00391.jpg,240,297,203,159
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00301.jpg,1066,302,159,138,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00401.jpg,138,291,190,164
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00311.jpg,962,306,159,138,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00411.jpg,134,279,143,182
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00321.jpg,823,302,173,148,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00421.jpg,179,269,242,191
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00331.jpg,677,294,191,159,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00431.jpg,343,281,228,186
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00341.jpg,537,296,194,158,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00441.jpg,515,286,163,173
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00351.jpg,413,295,210,158,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00451.jpg,632,289,135,161
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00361.jpg,365,294,208,159,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00461.jpg,713,301,144,148
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00371.jpg,360,293,203,159,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00471.jpg,809,301,172,142
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00381.jpg,357,289,200,158,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00481.jpg,895,300,184,139
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00391.jpg,240,297,203,159,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00491.jpg,979,302,166,141
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00401.jpg,138,291,190,164,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00501.jpg,1047,295,126,155
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00411.jpg,134,279,143,182,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00511.jpg,1076,296,107,155
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00421.jpg,179,269,242,191,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00521.jpg,1070,293,119,160
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00431.jpg,343,281,228,186,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00531.jpg,1068,291,123,163
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00441.jpg,515,286,163,173,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00541.jpg,1068,291,123,163
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00451.jpg,632,289,135,161,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00551.jpg,1068,291,123,163
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00461.jpg,713,301,144,148,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00561.jpg,1068,291,123,163
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00471.jpg,809,301,172,142,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00571.jpg,1068,291,123,163
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00481.jpg,895,300,184,139,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00581.jpg,1068,290,123,163
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00491.jpg,979,302,166,141,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Elephants/img/00591.jpg,1068,290,123,163
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Helicopter/img/00001.jpg,211,222,628,271,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Helicopter/img/00101.jpg,264,186,732,331
