template_path,template_x,template_y,template_w,template_h,query_path,query_x,query_y,query_w,query_h,BC,DEF,FM,IPR,IV,LR,MB,OCC,OPR,OV,SV
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skater2/img/0280.jpg,94,61,57,158,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skater2/img/0305.jpg,99,63,82,181,0,1,1,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skater2/img/0325.jpg,132,56,57,188,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skater2/img/0350.jpg,101,52,51,160,0,1,1,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skater2/img/0372.jpg,141,72,51,145,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skater2/img/0397.jpg,178,94,47,143,0,1,1,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skating1/img/0098.jpg,198,179,36,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skating1/img/0123.jpg,222,153,42,132,1,1,0,0,1,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skating1/img/0198.jpg,203,158,42,120,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skating1/img/0223.jpg,188,159,45,114,1,1,0,0,1,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skating1/img/0240.jpg,172,146,56,136,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skating1/img/0265.jpg,193,135,52,157,1,1,0,0,1,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skiing/img/0016.jpg,425,118,29,25,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skiing/img/0041.jpg,287,154,32,33,0,1,0,1,1,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skiing/img/0033.jpg,336,105,35,32,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skiing/img/0058.jpg,247,258,16,32,0,1,0,1,1,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skiing/img/0009.jpg,430,152,29,24,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skiing/img/0034.jpg,329,110,35,32,0,1,0,1,1,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Soccer/img/0124.jpg,257,139,47,70,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Soccer/img/0149.jpg,261,139,62,82,1,0,1,1,1,0,1,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Soccer/img/0187.jpg,352,178,72,79,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Soccer/img/0212.jpg,325,160,47,57,1,0,1,1,1,0,1,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Soccer/img/0326.jpg,318,126,29,33,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Soccer/img/0351.jpg,325,139,22,31,1,0,1,1,1,0,1,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Subway/img/0093.jpg,168,89,18,50,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Subway/img/0118.jpg,206,90,19,50,1,1,0,0,0,0,0,1,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Subway/img/0003.jpg,19,86,19,51,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Subway/img/0028.jpg,57,92,18,49,1,1,0,0,0,0,0,1,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Subway/img/0148.jpg,259,86,19,53,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Subway/img/0173.jpg,300,87,22,50,1,1,0,0,0,0,0,1,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Surfer/img/0252.jpg,275,34,29,43,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Surfer/img/0277.jpg,278,52,25,34,0,0,1,1,0,1,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Surfer/img/0346.jpg,271,59,32,42,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Surfer/img/0371.jpg,352,88,39,35,0,0,1,1,0,1,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Surfer/img/0147.jpg,187,7,34,44,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Surfer/img/0172.jpg,163,47,31,43,0,0,1,1,0,1,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Suv/img/0148.jpg,216,177,91,40,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Suv/img/0173.jpg,193,193,93,41,0,0,0,1,0,0,0,1,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Suv/img/0864.jpg,34,118,91,41,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Suv/img/0889.jpg,50,120,90,40,0,0,0,1,0,0,0,1,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Suv/img/0711.jpg,194,99,92,40,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Suv/img/0736.jpg,74,116,91,40,0,0,0,1,0,0,0,1,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Sylvester/img/0489.jpg,113,91,56,59,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Sylvester/img/0514.jpg,156,105,53,55,0,0,0,1,1,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Sylvester/img/0929.jpg,112,101,51,50,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Sylvester/img/0954.jpg,104,62,51,50,0,0,0,1,1,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Sylvester/img/0551.jpg,152,56,59,56,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Sylvester/img/0576.jpg,139,70,56,59,0,0,0,1,1,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Tiger1/img/0129.jpg,355,81,76,84,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Tiger1/img/0154.jpg,250,82,76,84,0,1,1,1,1,0,1,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Tiger1/img/0267.jpg,324,56,76,84,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Tiger1/img/0292.jpg,191,91,76,84,0,1,1,1,1,0,1,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Tiger1/img/0151.jpg,190,102,76,84,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Tiger1/img/0176.jpg,156,88,76,84,0,1,1,1,1,0,1,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Tiger2/img/0298.jpg,232,86,68,78,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Tiger2/img/0323.jpg,311,72,68,78,0,1,1,1,1,0,1,1,1,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Tiger2/img/0099.jpg,52,98,68,78,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Tiger2/img/0124.jpg,270,86,68,78,0,1,1,1,1,0,1,1,1,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Tiger2/img/0263.jpg,214,108,84,90,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Tiger2/img/0288.jpg,237,82,91,98,0,1,1,1,1,0,1,1,1,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Toy/img/0144.jpg,117,43,61,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Toy/img/0169.jpg,101,32,59,90,0,0,1,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Toy/img/0090.jpg,180,91,51,70,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Toy/img/0115.jpg,64,52,54,67,0,0,1,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Toy/img/0112.jpg,59,50,50,63,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Toy/img/0137.jpg,153,19,55,86,0,0,1,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Trans/img/0060.jpg,259,75,232,191,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Trans/img/0085.jpg,261,142,295,133,0,1,0,0,1,0,0,1,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Trans/img/0002.jpg,192,46,145,202,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Trans/img/0027.jpg,163,31,139,210,0,1,0,0,1,0,0,1,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Trans/img/0001.jpg,196,51,139,194,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Trans/img/0026.jpg,162,31,137,208,0,1,0,0,1,0,0,1,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Trellis/img/0304.jpg,210,70,60,82,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Trellis/img/0329.jpg,133,67,58,78,1,0,0,1,1,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Trellis/img/0254.jpg,226,89,60,82,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Trellis/img/0279.jpg,259,68,58,82,1,0,0,1,1,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Trellis/img/0453.jpg,165,76,51,63,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Trellis/img/0478.jpg,145,59,52,64,1,0,0,1,1,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Twinnings/img/0037.jpg,127,164,70,53,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Twinnings/img/0062.jpg,128,162,71,51,0,0,0,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Twinnings/img/0160.jpg,147,140,52,30,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Twinnings/img/0185.jpg,140,137,79,59,0,0,0,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Twinnings/img/0009.jpg,127,162,72,54,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Twinnings/img/0034.jpg,130,166,66,51,0,0,0,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Vase/img/0233.jpg,157,74,92,96,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Vase/img/0258.jpg,110,66,94,97,0,0,1,1,0,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Vase/img/0099.jpg,55,86,86,95,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Vase/img/0124.jpg,107,51,87,103,0,0,1,1,0,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Vase/img/0147.jpg,123,75,85,95,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Vase/img/0172.jpg,90,67,128,134,0,0,1,1,0,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Walking/img/0304.jpg,134,336,17,45,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Walking/img/0329.jpg,108,329,13,46,0,1,0,0,0,0,0,1,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Walking/img/0208.jpg,272,360,17,47,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Walking/img/0233.jpg,229,352,20,50,0,1,0,0,0,0,0,1,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Walking/img/0131.jpg,394,376,23,60,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Walking/img/0156.jpg,352,369,20,61,0,1,0,0,0,0,0,1,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Walking2/img/0404.jpg,95,40,18,63,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Walking2/img/0429.jpg,94,40,15,58,0,0,0,0,0,1,0,1,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Walking2/img/0152.jpg,111,80,25,87,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Walking2/img/0177.jpg,104,80,26,79,0,0,0,0,0,1,0,1,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Walking2/img/0054.jpg,121,109,30,103,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Walking2/img/0079.jpg,119,103,29,96,0,0,0,0,0,1,0,1,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Woman/img/0120.jpg,210,112,22,97,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Woman/img/0145.jpg,236,121,20,85,0,1,1,0,1,0,1,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Woman/img/0420.jpg,158,102,25,95,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Woman/img/0445.jpg,150,77,25,88,0,1,1,0,1,0,1,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Woman/img/0422.jpg,161,95,22,93,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Woman/img/0447.jpg,153,73,25,92,0,1,1,0,1,0,1,1,1,0,1
